market_constraint,dayzer_constraint,pano_constraint,dayzer_score,dayzer_confidence,dayzer_status,dayzer_id,pano_score,pano_confidence,pano_status,pano_id,pano_latest,pano_stale,overall_score,overall_confidence,market_id
BENTMOUN138 KV  BEN-CLE1 : L765.CLOVERDALE-JOSHUAFALLS,BENTMOUN_138 KV_BEN-CLE1:L765.Cloverdale-JoshuaFalls,BENTMOUN 138KV - CLEARBRO 138KV (BENTMOUN 138 KV BEN-CLE1) : L765.Cloverdale-JoshuaFalls,100.0,high,matched,551373,100.0,high,matched,2092,2025-01-26,True,100.0,high,10015886923_10003894000
APSOUTH CONTINGENCY 72 : L500.CONEMAUGH-VINCO.5006,APSouth Interface:L500.Conemaugh-Vinco.5006,APSOUTH contingency 72 : L500.Conemaugh-Vinco.5006,88.53,medium,matched,5109855,100.0,high,matched,4719,2022-02-05,True,88.53,medium,10016922433_10016744071
SMITHBUR ED   CB               230 KV : L500.DEANS-SMITHBURG.5020,BEAUMEAD 274T2206 CB 230 KV:L500.BRAMBLETON-GOOSECREEK.558,SMITHBUR ED   CB               230 KV : L500.Deans-Smithburg.5020,54.27,review,review,551906,100.0,high,matched,5766,2020-07-28,True,54.27,review,10016432512_10016432513
ROCKTONM 115 KV ROCKTONM-SHAWVILL SD 1076 : ACTUAL,ROCKTONM_115 KV_ROC-SHA:ACTUAL,SHAWVILL 115KV - ROCKTONM 115KV (ROCKTONM 115 KV ROC-SHA) : BASE,86.32,medium,matched,519585,90.71,high,matched,2418,2024-09-19,True,86.32,medium,10000566170_10000680485
ALLENIM 138 KV  ALL-TIL : L765.MALISZEWSKI-MARYSVILLE,ALLENIM_138 KV_ALL-TIL:L765.Maliszewski-Marysville,TILLMAN 138KV - ALLENIM 138KV (ALLENIM 138 KV ALL-TIL) : L765.Maliszewski-Marysville,100.0,high,matched,553951,100.0,high,matched,2265,2024-11-19,True,100.0,high,10004206227_10002545985
GARDNERS 115 KV GARDNERS-TEXSEAST GAR-TEX : L500.CONASTONE-PEACHBOTTOM.5012,GARDNERS_115 KV_GAR-TEX:L500.Conastone-PeachBottom.5012,TEXSEAST 115KV - GARDNERS 115KV (GARDNERS 115 KV GAR-TEX) : L500.Conastone-PeachBottom.5012,100.0,high,matched,554087,100.0,high,matched,1968,2025-03-14,True,100.0,high,10000565918_10002493264
114_NORT_114138I11417_1_LN : ACTUAL,114 NORT     138-114 NORT     138,114_NORT_114138I11417_1_LN : BASE,87.0,medium,matched,1000027,100.0,high,matched,735,2026-01-14,False,87.0,medium,10019147499_10000680485
18 WILL 138 KV  0905 4 : L345.GOODINGSGR-E.FRANKFORT.11602 SPOG 3-29,18 WILL_138 KV_0905 4:E Fra-Goodi Red (11602) 345 Line,0905 138KV - 18 WILL 138KV (18 WILL 138 KV 0905 4) : L345.GoodingsGr-E.Frankfort.11602  SPOG 3-29,85.59,medium,matched,533493,100.0,high,matched,5628,2020-09-23,True,85.59,medium,10002884113_10016457571
BUCKSKIN69 KV   BUC-GRE1 : 138/69.HUTCHING.T8,BUCKSKIN_69 KV_BUC-GRE1:138/69.Hutching.T8,BUCKSKIN 69KV - GREENFIE 69KV (BUCKSKIN 69 KV BUC-GRE1) : 138/69.Hutching.T8,100.0,high,matched,550763,100.0,high,matched,5724,2020-08-17,True,100.0,high,10004067352_10015936044
HILLBURN_69KVHIL-SMA_1_LN : 345/138.SOUTHMAHWAH.BK258,HILLBURN_69 KV_HIL-SMA:345/138.SouthMahwah.BK258,HILLBURN 69KV - SMAWA 69KV (HILLBURN 69 KV HIL-SMA) : 345/138.SouthMahwah.BK258,100.0,high,matched,554568,93.37,high,matched,288,2026-04-09,False,93.37,high,10019560710_10016636204
ENTRPRIS230 KV  2186A : L230.BRAMBLETON-BELMONT.201,ENTRPRIS_230 KV_2186A:L230.Belmont-CochranMill-GooseCreek.2286,SHELHORN 230KV - ENTRPRIS 230KV (ENTRPRIS 230 KV 2186A) : L230.Brambleton-Belmont.201,86.54,medium,matched,553775,100.0,high,matched,3920,2023-01-10,True,86.54,medium,10017049126_10004190767
NMESHOPP 230 KV NMESHOPP 4TX 230 CB CB : L500.HOPATCONG-LACKAWANNA.5063,NMESHOPP_230 KV_4 TX:L500.Hopatcong-Lackawanna.5063,NMESHOPP 230KV - NMESHOPP 115KV (NMESHOPP 230 KV 4 TX) : L500.Hopatcong-Lackawanna.5063,93.81,high,matched,553353,88.7,medium,matched,2144,2025-01-10,True,88.7,medium,10000484299_10004212818
HOOVERSV 230 KV HOOVERSV 3 TX 1 XFORMER : L115.HILLTOP-KRAYN-RACHELHILL (HILLCLAYJCT&SALIX),HOOVERSV_230 KV_3 TX 1:L115.Hilltop-Krayn-RachelHill (HillclayJct&Salix),HOOVERSV 230KV - HOOVERSV 115KV (HOOVERSV 230 KV 3 TX  1) : L115.Hilltop-Krayn-RachelHill (HillclayJct&Salix),100.0,high,matched,551150,100.0,high,matched,5138,2021-05-24,True,100.0,high,10000466202_10002670691
NEWCARLI138 KV  NEW-PLE : L765.COLLINS - PLANO.2315,NEWCARLI_138 KV_NEW-PLE:L765.Collins - Plano.2315,NEWCARLI 138KV - PLETCHER 138KV (NEWCARLI 138 KV NEW-PLE) : L765.Collins - Plano.2315,100.0,high,matched,550797,100.0,high,matched,5626,2020-09-24,True,100.0,high,10015858897_10002517669
CHARLERO138 KV  CHA-YUK : L500.HATFIELD-RHODESLANE.517,CHARLERO_138 KV_CHA-YUK:L500.Hatfield-RhodesLane.517,YUKON 138KV - CHARLERO 138KV (CHARLERO 138 KV CHA-YUK) : L500.Hatfield-RhodesLane.517,100.0,high,matched,550510,100.0,high,matched,6086,2020-03-03,True,100.0,high,10016239303_10004270149
MILFORD 230 KV MILFORD-STEELE 23076 : L230.CEDARCREEK-SILVERRUN.23030,MILFORD_230 KV_MIL-STE:L230.CedarCreek-SilverRun.23030,STEELE 230KV - MILFORD 230KV (MILFORD 230 KV MIL-STE) : L230.CedarCreek-SilverRun.23030,85.56,medium,matched,552265,91.88,high,matched,2973,2024-02-29,True,85.56,medium,10000566625_10016636203
CARL PN-GARDNERS 1049 B 115 KV : L230.ALTOONA-BEARROCK,CARL PN_115 KV_CAR-GAR:L230.Altoona-BearRock,GARDNERS 115KV - CARL PN 115KV (CARL PN 115 KV CAR-GAR) : L230.Altoona-BearRock,85.56,medium,matched,534839,91.42,high,matched,2794,2024-05-13,True,85.56,medium,10002864514_10002424366
FALLCREE138 KV  FAL-NEW1 : L765.MARYSVILLE-SORENSON,FALLCREE_138 KV_FAL-NEW1:L765.Marysville-Sorenson,NEWCAST2 138KV - FALLCREE 138KV (FALLCREE 138 KV FAL-NEW1) : L765.Marysville-Sorenson,100.0,high,matched,552690,100.0,high,matched,3604,2023-06-07,True,100.0,high,10017140485_10002868109
RICHLND 138 KV  TR-5 : 230/138.CEDARCREEK.AT20,RICHLND_138 KV_TR-5:230/138.CedarCreek.AT20,RICHLND 138KV - RICHLND 13.8KV (RICHLND 138 KV TR-5) : 230/138.CedarCreek.AT20,100.0,high,matched,551604,100.0,high,matched,1637,2025-06-21,True,100.0,high,10016972757_10002210844
TRISTATE345 KV  1 : ACTUAL,TRISTATE_345 KV_1:ACTUAL,TRISTATE 345KV - TRISTATE 138KV (TRISTATE 345 KV 1) : BASE,100.0,high,matched,520983,100.0,high,matched,2339,2024-10-18,True,100.0,high,10018275727_10000680485
FALLS 138 KV FALLS -STEELTAP FAL-STE : L500.NEWFREEDOM-EASTWINDSOR.5038,FALLS_138 KV_FAL-STE:L500.NewFreedom-EastWindsor.5038,FALLS 138KV - STEELTAP 138KV (FALLS 138 KV FAL-STE) : L500.NewFreedom-EastWindsor.5038,100.0,high,matched,550962,100.0,high,matched,4204,2022-10-13,True,100.0,high,10000565298_10002926339
08LAPLJT138 KV  08L-SAN1 : L230.SHELLHORN-ENTERPRISE.2186,08LAPLJT_138 KV_08L-SAN1:L230.Shellhorn-Enterprise.2186,08LAPLJT 138KV - SANDERSO 138KV (08LAPLJT 138 KV 08L-SAN1) : L230.Shellhorn-Enterprise.2186,100.0,high,matched,552967,100.0,high,matched,3391,2023-09-13,True,100.0,high,10002915154_10016982916
KEYSTONE 230 KV KEYSTONE 4 TX-S XFORMER : L500.CABOT-KEYSTONE.5002,KEYSTONE_230 KV_4 TX-S:L500.Cabot-Keystone.5002,KEYSTONE 1KV - KEYSTONE 230KV (KEYSTONE 230 KV 4 TX-S) : L500.Cabot-Keystone.5002,100.0,high,matched,550929,100.0,high,matched,1043,2025-10-30,True,100.0,high,10000466207_10001852347
MIDDLJCT 115 KV MIDDLJCT-YORKHAVE 977-1 : ACTUAL,MIDDLJCT_115 KV_2 TX RE:Actual,MIDDLJCT 115KV - YORKHAVE 115KV (MIDDLJCT 115 KV MID-YOR7) : BASE,86.32,medium,matched,519507,92.78,high,matched,2833,2024-05-01,True,86.32,medium,10000565958_10000680485
20 BRAID 345 KV 20 BRAID-66 E FRN 2003 : L345.LASALLE - PLANO.0101,20 BRAID_345 KV_2003:L345.Lasalle - Plano.0101,20 BRAID 345KV - 66 E FRN 345KV (20 BRAID 345 KV 2003) : (NUKE) L345.Lasalle-Plano.0101,100.0,high,matched,531638,100.0,high,matched,8787,2017-10-03,True,100.0,high,10000567738_10002885100
BEDINGTON - BLACK OAK REACTIVE TRANSFER INTERFACE : L500.LADYSMITH-POSSUM POINT.568,TRANSFER INTERFACE: APSOUTH:L500.Carson-RogersRoad.585,TRANSFER INTERFACE: BED-BLA : L500.Ladysmith-Possum Point.568,84.38,medium,matched,5109843,88.18,medium,matched,99,2026-04-23,False,84.38,medium,10002233508_10002236876
CATOCTIN138 KV  CAT-GAR : ACTUAL,CATOCTIN_138 KV_CAT-GAR:ACTUAL,GARFLD_T 138KV - CATOCTIN 138KV (CATOCTIN 138 KV CAT-GAR) : BASE,100.0,high,matched,520514,100.0,high,matched,2515,2024-08-22,True,100.0,high,10015891402_10000680485
BUFFINGT345 KV  46 : ACTUAL,BUFFINGT_345 KV_46:ACTUAL,BUFFINGT 345KV - BUFFINGT 138KV (BUFFINGT 345 KV 46) : BASE,100.0,high,matched,519806,100.0,high,matched,3448,2023-08-29,True,100.0,high,10002866202_10000680485
CARTANZA_T2_230AT2_XF : L230.CARTANZA-MILFORD.23033,CARTANZA_230 KV_AT2:L230.Cartanza-Garrison.23025,CARTANZA 230KV - CARTANZA 69KV (CARTANZA 230 KV AT2) : TEMP:L230.Cartanza-Milford.23033 + CB231,77.45,low,matched,533674,83.37,medium,matched,8949,2017-09-15,True,77.45,low,10019372557_10002380726
66 E FRN138 KV  6606 1 : ACTUAL,66 E FRN_138 KV_6606 1:ACTUAL,66 E FRN 138KV - 6606 138KV (66 E FRN 138 KV 6606 1) : BASE,100.0,high,matched,520062,100.0,high,matched,940,2025-11-18,True,100.0,high,10004066987_10000680485
NAPLNN 138 KV NAP-MID : L500.CONASTONE-PEACHBOTTOM.5012,NAPLNN_138 KV_NAP-MID:L500.Conastone-PeachBottom.5012,MIDWAYTE 138KV - NAPLNN 138KV (NAPLNN 138 KV NAP-MID) : L500.Conastone-PeachBottom.5012,100.0,high,matched,550490,100.0,high,matched,6102,2020-02-19,True,100.0,high,10002731987_10002493264
COOLSPRI69 KV   COL-HAR : ACTUAL,COOLSPRI_69 KV_COL-HAR:ACTUAL,COOLSPRI 69KV - HARBESON 69KV (COOLSPRI 69 KV COL-HAR) : BASE,100.0,high,matched,520827,100.0,high,matched,2447,2024-09-12,True,100.0,high,10004209403_10000680485
D_C_GEN_138KVDCG-TODD_1_LN : ACTUAL,D_C_GEN_138 KV_DCG-TODD:ACTUAL,TODDHUNT 138KV - D_C_GEN 138KV (D_C_GEN 138 KV DCG-TODD) : BASE,100.0,high,matched,520742,93.63,high,matched,549,2026-02-20,False,93.63,high,10019076079_10000680485
AEP-DOM CONTINGENCY 47 : L500.JACKSONSFERRY-ANTIOCH(DUKE)TIE+765/500.JF.T1,AEP-DOM Interface:L500.JacksonsFerry-Antioch(DUKE)Tie+765/500.JF.T1,AEP-DOM contingency 21 : L500.JacksonsFerry-Antioch (DUKE) Tie,88.53,medium,matched,5109868,88.53,medium,matched,8305,2017-12-30,True,88.53,medium,10015859088_10015859089
ALDENE 230 KV ALD-SPRG : ACTUAL,ALDENE_230 KV_ALD-SPRG:ACTUAL,ALDENE 230KV - SPRINGRD 230KV (ALDENE 230 KV ALD-SPRG) : BASE,100.0,high,matched,519836,100.0,high,matched,5101,2021-06-10,True,100.0,high,10002852243_10000680485
51_MC_CO_T6_345TR84_1_XF : ACTUAL,51 MC CO_345 KV_TR84_1:ACTUAL,51 MC CO 345KV - 51 MC CO 138KV (51 MC CO 345 KV TR84_1) : BASE,85.87,medium,matched,512473,81.8,medium,matched,459,2026-03-11,False,81.8,medium,10019366465_10000680485
BIRCHWD 230 KV  BIR-COMO : L500.MTSTORM-VALLEY.550,BIRCHWD_230 KV_BIR-COMO:L500.MtStorm-Valley.550,BIRCHWD 230KV - COMORNDP 230KV (BIRCHWD 230 KV BIR-COMO) : L500.MtStorm-Valley.550,100.0,high,matched,551459,100.0,high,matched,4675,2022-02-27,True,100.0,high,10016923621_10002873849
HANOVER 69 KV   HAN-PAR : L230.SUSQUEHANNA-PALOOKA.2,HANOVER_69 KV_HAN-PAR:L230.Susquehanna-Palooka.2,HANOVER 69KV - PARRISPL 69KV (HANOVER 69 KV HAN-PAR) : L230.Susquehanna-Palooka.2,100.0,high,matched,554322,100.0,high,matched,1353,2025-08-29,True,100.0,high,10002923425_10018839352
AP SOUTH REACTIVE TRANSFER INTERFACE : L500.BATHCOUNTY-VALLEY.548,TRANSFER INTERFACE: APSOUTH:L500.BathCounty-Valley.548,TRANSFER INTERFACE: BED-BLA : L500.BathCounty-Valley.548,100.0,high,matched,5109433,88.18,medium,matched,686,2026-01-28,False,88.18,medium,10002233506_10004072815
EELKHART138 KV  EEL-MOT1 : L138.BOSSERMAN-MICHIGANCITY,EELKHART_138 KV_EEL-ELC1:345/138.RobisonPark.T5,EELKHART138 KV  EEL-MOT1 : L138.Bosserman-MichiganCity,67.44,review,review,554051,100.0,high,matched,5530,2020-10-29,True,67.44,review,10004236903_10003892748
HUFFMAN 138 KV  HUF-JAC1 : ACTUAL,VULCAN_138 KV_VUL-JAC1:ACTUAL,HUFFMAN 138 KV  HUF-JAC1 : BASE,84.11,medium,matched,520491,100.0,high,matched,4053,2022-12-05,True,84.11,medium,10004262192_10000680485
CAROLINA115 KV  1010A : JEFFERSON-ROCKPORT 765+ROCKPORT UNIT 1,CAROLINA_115 KV_1010A:Jefferson-Rockport 765+Rockport Unit 1,PECAN 115KV - CAROLINA 115KV (CAROLINA 115 KV 1010A) : Jefferson-Rockport 765+Rockport Unit 1,100.0,high,matched,554098,100.0,high,matched,1976,2025-03-11,True,100.0,high,10016017843_10017145259
144 WAYN 345 KV 144 WAYNE 45TR84 CT : L138.WAYNE-WESTCHICAGO.14405 (SPOG 3-30),144 WAYN_345 KV_TR84CT-P:L138.Wayne-WestChicago.14405 (SPOG 3-30),144 WAYN 345KV - 144 WAYN 1KV (144 WAYN 345 KV TR84CT-P) : L138.Wayne-WestChicago.14405 (SPOG 3-30),87.0,medium,matched,533888,85.18,medium,matched,3757,2023-04-19,True,85.18,medium,10000466884_10003899030
PETERS 138 KV PETERS-UNIONJCT UNNJ-PTR : L345.TORONTO-WYLIERIDGE,PETERS_138 KV_PET-UNI:L345.Toronto-WylieRidge,UNIONJCT 138KV - PETERS 138KV (PETERS 138 KV PET-UNI) : L345.Toronto-WylieRidge,85.0,medium,matched,550501,94.67,high,matched,6101,2020-02-19,True,85.0,medium,10000567112_10002872621
16914 138 KV 16914 -169 MCGI 16914 1 : ACTUAL,16914_138 KV_16914 1:ACTUAL,16914   -169 MCGI 16914 1   A  138 KV : BASE,100.0,high,matched,512730,100.0,high,matched,13782,2014-07-13,True,100.0,high,10000567637_10000680485
CONCORD 138 KV  CON-COU : ACTUAL,CONCORD_138 KV_CON-COU:ACTUAL,CONCORD 138KV - COUNTRYS 138KV (CONCORD 138 KV CON-COU) : BASE,100.0,high,matched,520379,100.0,high,matched,1578,2025-07-03,True,100.0,high,10015851704_10000680485
FAIRLAWN 230 KV FAIRLAWN-WALDWICK O-2267 : ACTUAL,WALDWICK     230-WALDWICK     230,WALDWICK 230KV - FAIRLAWN 230KV (FAIRLAWN 230 KV FAI-WAL) : BASE,100.0,high,matched,1000004,91.73,high,matched,3466,2023-08-19,True,91.73,high,10000565027_10000680485
MAPLEOE 138 KV MAPLEOE-JACKSNOE : L345.TORONTO-WYLIERIDGE,MAPLEOE_138 KV_MAP-JAC1:L345.Toronto-WylieRidge,JACKSNOE 138KV - MAPLEOE 138KV (MAPLEOE 138 KV MAP-JAC1) : L345.Toronto-WylieRidge,85.87,medium,matched,532397,100.0,high,matched,4030,2022-12-11,True,85.87,medium,10000572300_10002872621
BEAV DUQ138 KV  BEA-RACT : L345.CRESCENT-MANSFIELD,BEAV DUQ_138 KV_BEA-RAC:L345.Crescent-Mansfield,BEAV DUQ 138KV - RACT_DUQ 138KV (BEAV DUQ 138 KV BEA-RACT) : L345.Crescent-Mansfield,98.62,high,matched,532375,100.0,high,matched,4130,2022-11-06,True,98.62,high,10017064185_10002901853
SANDERSO138 KV  GSU1 : L230.DOOMS-CHARLOTTESVILLE.233,SANDERSO_138 KV_GSU1:L230.Dooms-Charlottesville.233,SANDERSO 138KV - SANDERSO 13.8KV (SANDERSO 138 KV GSU1) : L230.Dooms-Charlottesville.233,100.0,high,matched,552848,100.0,high,matched,3483,2023-08-07,True,100.0,high,10016431488_10002234663
FOURRIVR 230 KV FOURRIVR-STJOHNS4 256A : L500.ELMONT-LADYSMITH.574,FOURRIVR_230 KV_256A:L500.Elmont-Ladysmith.574,FOURRIVR 230KV - STJOHNS4 230KV (FOURRIVR 230 KV 256A) : L500.Elmont-Ladysmith.574,100.0,high,matched,530892,100.0,high,matched,2995,2024-02-13,True,100.0,high,10000570017_10002232698
LADYSMTH500 KV  568A : L500.MORRISVILLE-SPOTSYLVANIA.594,LADYSMTH_500 KV_568A:L500.Morrisville-Spotsylvania.594,LADYSMTH 500KV - POSSUMP4 500KV (LADYSMTH 500 KV 568A) : L500.Morrisville-Spotsylvania.594,100.0,high,matched,552702,100.0,high,matched,3607,2023-06-06,True,100.0,high,10004197605_10004215134
MIDDLJCT 115 KV MIDDLJCT-YORKHAVE 978-1 : L115.MIDDLETOWNJCT-COLLINS.975 (SCTNLZ),MIDDLJCT_115 KV_MID-YOR7:L115.MiddletownJct-Collins.975 (Sctnlz),MIDDLJCT 115KV - YORKHAVE 115KV (MIDDLJCT 115 KV MID-YOR8) : L115.MiddletownJct-Collins.975 (Sctnlz),85.0,medium,matched,551271,92.78,high,matched,5664,2020-09-11,True,85.0,medium,10000565959_10002509034
SLEBANON230 KV  1BANK : L230.IRONWOOD-NORTHLEBANON,SLEBANON_230 KV_1BANK:L230.Ironwood-NorthLebanon,SLEBANON 230KV - SLEBANON 69KV (SLEBANON 230 KV 1BANK) : L230.Ironwood-NorthLebanon,100.0,high,matched,554219,100.0,high,matched,1729,2025-06-01,True,100.0,high,10018717170_10017458813
NEVILTAP 138 KV NEVILTAP-SEWICKLY NEV-SEW : L138.BRUNOT ISLAND-COLLIER.Z-41,NEVILTAP_138 KV_NEV-SEW:L138.Brunot Island-Collier.Z-41,SEWICKLY 138KV - NEVILTAP 138KV (NEVILTAP 138 KV NEV-SEW) : L138.Brunot Island-Collier.Z-41,100.0,high,matched,553372,100.0,high,matched,2962,2024-03-04,True,100.0,high,10000570843_10002560703
GRANDPT 138 KV GRANDPT-GUILFORD : ACTUAL,GRANDPT_138 KV_GRA-GUI:ACTUAL,GUILFORD 138KV - GRANDPT 138KV (GRANDPT 138 KV GRA-GUI) : BASE,87.0,medium,matched,512459,100.0,high,matched,1992,2025-03-07,True,87.0,medium,10000566964_10000680485
112 WILT 765 KV 112 WILTON 65TR93 CT : L765.WILTON-COLLINS.11216,112 WILT_765 KV_TR93CT-P:L765.Wilton - Collins.11216,112 WILT 1KV - 112 WILT 765KV (112 WILT 765 KV TR93CT-P) : L765.Wilton-Collins.11216,86.07,medium,matched,521896,84.31,medium,matched,563,2026-02-17,False,84.31,medium,10000466766_10004237747
YORKANA 230 KV  BANK 1 : 230/115.YORKANA.T3,YORKANA_230 KV_BANK 1:230/115.Yorkana.T3,YORKANA 230KV - YORKANA 115KV (YORKANA 230 KV BANK 1) : 230/115.Yorkana.T3,100.0,high,matched,553961,100.0,high,matched,2248,2024-11-26,True,100.0,high,10017072884_10016021984
EDWSFERY_230KV23111_1_LN : L500.MIDLOTHIAN-NORTHANNA.576,EDWSFERY_230 KV_23111:L500.Brambleton-GooseCreek.558,DICKERSO 230KV - EDWSFERY 230KV (EDWSFERY 230 KV 23111) : L500.Midlothian-NorthAnna.576,81.61,medium,matched,551920,93.09,high,matched,145,2026-04-19,False,81.61,medium,10019662891_10014030694
94 HAURD-11323 11323 B 138 KV : ACTUAL,94 HAURD_138 KV_11323:ACTUAL,94 HAURD 138KV - 11323 138KV (94 HAURD 138 KV 11323) : BASE,100.0,high,matched,512815,100.0,high,matched,4620,2022-03-29,True,100.0,high,10002848522_10000680485
MEADOWRD230 KV  MEA-PIE2 : L500.HOPATCONG-ROSELAND.5061,MEADOWRD_230 KV_MEA-PIE2:L500.Hopatcong-Roseland.5061,MEADOWRD 230KV - PIERSOAV 230KV (MEADOWRD 230 KV MEA-PIE2) : L500.Hopatcong-Roseland.5061,100.0,high,matched,551387,100.0,high,matched,4755,2022-01-22,True,100.0,high,10016895025_10016660217
7 STATE 345 KV 7 STATE TR82CT XFORMER : 345/138.SHEFFIELD.T2 (NIPS),7 STATE_345 KV_TR82CT:345/138.Sheffield.T2 (NIPS),7 STATE 138KV - 7 STATE 345KV (7 STATE 345 KV TR82CT) : 345/138.Sheffield.T2 (NIPS),100.0,high,matched,552914,100.0,high,matched,3362,2023-09-22,True,100.0,high,10000643867_10002548122
VALERO  69 KV   VAL-VAPK : L230.CUMBERLAND-ORCHARD.2314,VALERO_69 KV_VAL-VAPK:L230.Cumberland-Orchard.2314,VALERO 69KV - VALEPKTP 69KV (VALERO 69 KV VAL-VAPK) : L230.Cumberland-Orchard.2314,100.0,high,matched,552464,100.0,high,matched,3851,2023-02-23,True,100.0,high,10017085965_10004197374
7713 138 KV 7713 2 : ACTUAL,7915_138 KV_7915 2:ACTUAL,7713    138 KV  7713 2 : BASE,90.0,high,matched,520253,100.0,high,matched,5241,2021-03-23,True,90.0,high,10002382524_10000680485
CHARLTSV230 KV  291C : L500.DOOMS-CUNNINGHAM.534,CHARLTSV_230 KV_291C:L500.Dooms-Cunningham.534,CHARLTSV 230KV - BARRCKRD 230KV (CHARLTSV 230 KV 291C) : L500.Dooms-Cunningham.534,100.0,high,matched,552768,100.0,high,matched,3560,2023-06-22,True,100.0,high,10004237720_10002862869
185 TOLL138 KV  7903-2 : L345.111ELECTRIC JCT-144WAYNE.11126,185 TOLL_138 KV_7903-2:L345.111Electric Jct-144Wayne.11126,185 TOLL 138KV - 7903 138KV (185 TOLL 138 KV 7903-2) : L345.111Electric Jct-144Wayne.11126,100.0,high,matched,550581,100.0,high,matched,6060,2020-03-22,True,100.0,high,10016241715_10002423750
BEATTY  138 KV  BEA-DEA : ACTUAL,BEATTY_138 KV_BEA-DEA:ACTUAL,DEERCR 138KV - BEATTY 138KV (BEATTY 138 KV BEA-DEA) : BASE,100.0,high,matched,514096,100.0,high,matched,1701,2025-06-04,True,100.0,high,10018722738_10000680485
133 ROCK138 KV TR77 34 : ACTUAL,133 ROCK_138 KV_TR77 34:ACTUAL,133 ROCK 138KV - 133 ROCK 34.5KV (133 ROCK 138 KV TR77 34) : BASE,100.0,high,matched,519702,100.0,high,matched,5532,2020-10-29,True,100.0,high,10002735921_10000680485
LORETTO 138 KV LORETTO-PINEYGRO 13777 : L230.INDIANRIVER-PINEYGROVE.23002,LORETTO_138 KV_LOR-PIN:L230.IndianRiver-PineyGrove.23002,LORETTO 138KV - PINEYGRO 138KV (LORETTO 138 KV LOR-PIN) : L230.IndianRiver-PineyGrove.23002,85.56,medium,matched,531043,92.5,high,matched,6012,2020-04-23,True,85.56,medium,10000566612_10001982085
MIAMIFOR 345 KV MIAMIFOR-TERMINAL : ACTUAL,MIAMIFOR_345 KV_9:ACTUAL,MIAMIFOR 345KV - TERMINAL 345KV (MIAMIFOR 345 KV MIA-TER1) : BASE,95.94,high,matched,512994,100.0,high,matched,4132,2022-11-05,True,95.94,high,10000571446_10000680485
SPURLOCK345 KV  XFT12 : ACTUAL,SPURLOCK_345 KV_XFT12:ACTUAL,SPURLOCK 345KV - SPURLOCK 138KV (SPURLOCK 345 KV XFT12) : BASE,100.0,high,matched,520841,100.0,high,matched,3738,2023-04-24,True,100.0,high,10017122609_10000680485
BRAMBLET-POLANDRD 2183A     B  230 KV : 500/230.BRAMBLETON.TX1 (SCTNLZ),POLANDRD_230 KV_2183A:500/230.Brambleton.TX1 (Sctnlz),BRAMBLET 230KV - POLANDRD 230KV (POLANDRD 230 KV 2183A) : 500/230.Brambleton.TX1 (Sctnlz),100.0,high,matched,551710,100.0,high,matched,3748,2023-04-20,True,100.0,high,10016744250_10016983340
MAHANSLA 138 KV MAHANS LANE-TIDD : WYLIERID 3TX (APS),MAHANSLA_138 KV_MAH-TID:WYLIERID 3TX (APS),TIDD_AEP 138KV - MAHANSLA 138KV (MAHANSLA 138 KV MAH-TID) : WYLIERID 3TX (APS),89.36,medium,matched,552890,89.84,medium,matched,3429,2023-09-05,True,89.36,medium,10000579198_10000680795
KAMMER2 138 KV  TX4 : 345/138.HOLLOWAY.TR1,KAMMER2_138 KV_TX4:345/138.Holloway.TR1,KAMMER2 138KV - KAMMER2 69KV (KAMMER2 138 KV TX4) : 345/138.Holloway.TR1,100.0,high,matched,554016,100.0,high,matched,2034,2025-02-21,True,100.0,high,10016007685_10004294506
GLADE 230 KV GLADE-WARREN GES 2088 : L345.HANDSOMELAKE-WAYNE,GLADE_230 KV_GLA-WAR:L345.HandsomeLake-Wayne,GLADE 230KV - WARREN 230KV (GLADE 230 KV GLA-WAR) : L345.HandsomeLake-Wayne,83.75,medium,matched,534484,88.7,medium,matched,4423,2022-06-24,True,83.75,medium,10000566100_10002371058
BULLRUN 230 KV  BUL-CLIF : L230.BEAUMEAD-ASHBURN-PLEASANTVIEW.274,BULLRUN_230 KV_BUL-CLIF:L230.Beaumead-Ashburn-PleasantView.274,CLIFTON 230KV - BULLRUN 230KV (BULLRUN 230 KV BUL-CLIF) : L230.Beaumead-Ashburn-PleasantView.274,100.0,high,matched,551722,100.0,high,matched,4143,2022-11-03,True,100.0,high,10016986083_10016247090
SBALTIMO138 KV  SBA-WMI1 : L345.OHIOCENTRAL-MUSKINGUMRIVER,SBALTIMO_138 KV_SBA-WMI1:L345.OhioCentral-MuskingumRiver,WMILLERS 138KV - SBALTIMO 138KV (SBALTIMO 138 KV SBA-WMI1) : L345.OhioCentral-MuskingumRiver,100.0,high,matched,553816,100.0,high,matched,2491,2024-08-30,True,100.0,high,10018216000_10002550556
SHELOCTA 230 KV SHELOCTA NO2 XFORMER : L500.JUNIATA-KEYSTONE.5004,SHELOCTA_230 KV_NO2:L500.Juniata-Keystone.5004,SHELOCTA 230KV - SHELOCTA 115KV (SHELOCTA 230 KV NO2) : L500.Juniata-Keystone.5004,100.0,high,matched,553986,100.0,high,matched,2152,2025-01-07,True,100.0,high,10000466270_10001982831
